instance,feat_n,feat_dist_mean,feat_dist_sd,feat_dist_CV,feat_dist_min,feat_dist_max,feat_dist_range,feat_dist_median,feat_dist_skew,feat_dist_kurt,feat_dist_lt_mean,feat_dist_distinct,feat_dist_mode_freq,feat_dist_mode_value,feat_dist_mode_quantity,feat_norm_dist_mean,feat_norm_dist_sd,feat_norm_dist_CV,feat_norm_dist_min,feat_norm_dist_max,feat_norm_dist_range,feat_norm_dist_median,feat_norm_dist_skew,feat_norm_dist_kurt,feat_dist_centroid_mean,feat_dist_centroid_sd,feat_dist_centroid_CV,feat_dist_centroid_min,feat_dist_centroid_max,feat_dist_centroid_range,feat_dist_centroid_median,feat_dist_centroid_skew,feat_dist_centroid_kurt,feat_centroid_coord_X,feat_centroid_coord_Y,feat_nn_dist_mean,feat_nn_dist_sd,feat_nn_dist_CV,feat_nn_dist_min,feat_nn_dist_max,feat_nn_dist_range,feat_nn_dist_median,feat_nn_angle_mean,feat_nn_angle_sd,feat_nn_angle_CV,feat_nn_angle_min,feat_nn_angle_max,feat_nn_angle_range,feat_nn_angle_median,feat_mst_dists_mean,feat_mst_dists_sd,feat_mst_dists_CV,feat_mst_dists_min,feat_mst_dists_max,feat_mst_dists_range,feat_mst_dists_median,feat_mst_dist_len,feat_mst_dist_sum,feat_mst_degree_mean,feat_mst_degree_sd,feat_mst_degree_CV,feat_mst_degree_min,feat_mst_degree_max,feat_mst_degree_range,feat_mst_degree_median,feat_rect_area,feat_chull_area,feat_chull_perimeter,feat_chull_points_frac,feat_chull_edges_mean,feat_chull_edges_sd,feat_chull_edges_CV,feat_cluster_count,feat_cluster_outlier_prop,feat_cluster_count_rel_nodes,feat_cluster_core_prop,feat_cluster_edge_prop,feat_cluster_size_mean,feat_cluster_size_sd,feat_cluster_size_CV,feat_cluster_centroid_dist_mean,feat_cluster_centroid_dist_sd,feat_cluster_centroid_dist_CV,feat_cluster_centroid_dist_min,feat_cluster_centroid_dist_max,feat_cluster_centroid_dist_range,feat_cluster_centroid_dist_median,perf_LKH,perf_MAOS,CLASS
bva2144,2144,142.93002552427993,85.92881423812845,0.6011949828101828,1.0,387.7576562751534,386.7576562751534,126.0,0.5826169906906017,-0.5313195938251454,0.5656703496455356,8.714016015490035e-07,1520,33.24,1,154.5189465127351,92.89601539257131,0.6011949828101826,1.0810810810810811,419.19746624340905,418.116385162328,136.21621621621622,0.5826169906905998,-0.5313195938251494,114.95394730519082,55.0535473649056,0.4789182855873938,0.8022788894522556,224.7249436882741,223.92266479882184,114.1061113431924,0.0021197538487632,-1.24423762010133,186.31017391633412,61.25537576774165,2.1516154601701656,1.4970763685126955,0.6957917881823994,1.0810810810810811,12.326220811882571,11.245139730801492,1.5288795268898323,1.7604167965526882,1.2051918434827509,0.6846059670884763,0.0,3.141592653589793,3.141592653589793,1.747795045210847,2.9367235188029914,1.864367471262326,0.6348460995137336,1.0810810810810811,13.545907120153156,12.464826039072076,2.1621621621621623,2143,8.862008866139935e-06,1.9990671641791045,0.616168247252168,0.308227886632909,1,4,3,2.0,55351.35135135135,55022.35208181155,1059.6782631091028,0.003731343283582,132.45978288863785,132.0946649630087,0.9972435563635484,16,0.0191231343283582,0.0074626865671641,0.9589552238805972,0.0219216417910447,131.4375,234.39469083951116,1.783316715849823,45.12086488893497,26.83532378627107,0.5947431161243525,0.0,124.0061462260988,124.0061462260988,43.12268415231956,6304.0,6304.4,ANY
ca4663,4663,27952.6414248674,19323.34510151777,0.6912886981881871,16.666599999996834,90523.5772884857,90506.9106884857,24920.15031845604,0.4965972933062763,-0.7207573561040501,0.5466291988497524,1.8408085346510578e-07,343,1238.84,1,112.73120390224814,77.92980719077237,0.6912886981881886,0.0672153251780128,365.0757613264676,365.0085460012895,100.50136243386788,0.4965972933062842,-0.7207573561040403,87.98526234105921,40.58656054488998,0.4612881687794871,1.4406970314274192,215.37263757297023,213.9319405415428,83.72732320160165,0.337974310731793,-0.3734772728196329,32.80077711922616,196.49626395480604,0.7487675202586732,1.3289213263322797,1.7748116609988418,0.0672153251780128,38.54449496245647,38.47727963727846,0.4752861755660505,1.673215914355685,0.9838578524518736,0.5880041206939711,0.0,3.141592653589793,3.141592653589793,1.718876011604916,0.967624224103715,1.7232635310901874,1.7809222714389994,0.0672153251780128,48.01739225114473,47.95017692596672,0.6086630616337072,4662,1.8408990222447915e-06,1.9995710915719491,0.6295325277984649,0.3148337813303563,1,4,3,2.0,58438.86610232823,43117.89656026479,877.5364832061224,0.0040746300664808,46.18613069505908,55.65494402588615,1.2050142150539582,7,0.0289513188934162,0.0015011794981771,0.96482950889985,0.0062191722067338,646.8571428571429,1524.1094288207812,2.3561762371346,81.8709363716315,39.547144589122674,0.4830425342835808,0.4945113932731214,174.39515908898838,173.90064769571526,79.02781464955692,1290327.0,1290473.2,LKH
ch130,130,357.11079525779667,170.38227093722688,0.4771131906394167,0.6601809903932513,938.8423346368004,938.1821536464072,349.27786551885924,0.2374231934526673,-0.5618336229893339,0.5171996124031008,0.0002422480620155,3,353.912,25,204.55576089145444,97.59625174259548,0.4771131906394168,0.3781566578475399,537.7759806451758,537.3978239873283,200.0689995724611,0.237423193452668,-0.5618336229893344,149.31555833161522,56.47837426102499,0.3782484216118461,12.59554904072522,271.68703311810697,259.0914840773817,149.4972679930707,-0.0608119335351153,-0.5178180024007437,199.3695663057279,189.4707370332013,16.48652810288148,9.205423672183016,0.5583603542685323,0.3781566578475399,43.34660691711107,42.96845025926353,16.70640522619825,1.390283464940797,0.8500205334429207,0.6114008796609817,0.0120448789706836,3.1298290593277223,3.1177841803570385,1.3715664665338427,22.930298058127477,12.005978309464927,0.5235857937402388,0.3781566578475399,69.30476546769721,68.92660880984967,21.362158805017373,129,0.0008644394572153,1.984615384615385,0.6074488314584503,0.3060788685643354,1,3,2,2.0,156759.7218467564,145546.7146744667,1474.8040371612274,0.0769230769230769,147.4804037161227,98.1253833279261,0.6653452313352932,13,0.1461538461538461,0.1,0.6307692307692307,0.2230769230769231,8.538461538461538,7.53060815416641,0.8819631171546246,37.39905862662005,24.54884864332332,0.6564028492912343,0.4415801117430507,112.36358452926932,111.92200441752628,30.016007456031225,6110.0,6110.0,ANY
ch150,150,358.5801632931658,168.95953166551965,0.4711904030435245,1.649216924729638,849.4485752089684,847.7993582842387,351.4713845581589,0.1776698721051389,-0.7020738509250948,0.5116996190821694,0.0001813894431344,4,306.025,2,205.1615350579584,96.6701463929876,0.4711904030435245,0.943598978855021,486.0117526919233,485.06815371306834,201.0942493936675,0.1776698721051385,-0.7020738509250952,149.63949495994544,56.156946197267935,0.3752815806568959,23.42990137165621,244.99264054851832,221.56273917686207,159.27593332179296,-0.38750939360163,-0.8192461311306825,195.17262185106853,201.2078393687516,18.36033577493154,8.177500879511028,0.4453895059302922,0.943598978855021,49.60562618359312,48.6620272047381,17.396535215931134,1.6947260915594893,0.9214453280449324,0.543713425216117,0.0061518543539404,3.1310780809005525,3.124926226546612,1.761999152539935,22.58246409720736,9.229802514517608,0.4087154738644754,0.943598978855021,49.60562618359312,48.6620272047381,21.46033160468891,149,0.0007323189988225,1.9866666666666664,0.6108645967442832,0.30748217956927,1,4,3,2.0,157309.6036096997,141826.54675498884,1396.8754140430403,0.1,93.12502760286937,61.14558040462201,0.6565966419400878,10,0.2666666666666666,0.0666666666666666,0.52,0.2133333333333333,11.0,8.87693640846886,0.8069942189517145,46.09986009072524,33.45033065431054,0.7256059039762761,3.0494771295037704,156.43103635204028,153.3815592225365,37.118979806764976,6528.0,6528.0,ANY
d1291,1291,1336.9155081031113,674.123117506643,0.5042376376223847,24.999999999999773,3685.1890046509143,3660.189004650915,1279.11131650064,0.4162040657454083,-0.2909776129405856,0.5323723095242391,2.405566480836656e-06,1363,127.0,1,135.00106110301033,68.07261612709712,0.5042376376223846,2.524487529031584,372.1285473746254,369.6040598455938,129.16402266996266,0.4162040657454087,-0.2909776129405799,97.73247989328452,43.23292742926948,0.442359873365294,4.474723966756967,217.4956650545991,213.02094108784212,99.33706815483276,0.3082327563323664,-0.1900014653211941,208.3264643788933,189.6814840385852,2.9860139287556167,3.630890902282582,1.2159658289992337,2.524487529031584,128.4825923942322,125.9581048652006,2.56487932949611,2.384680913427015,1.2023971182587063,0.5042171937925006,0.0,3.141592653589793,3.141592653589793,3.141592653589793,3.701767948667965,4.287100883556675,1.1581225357735714,2.524487529031584,128.4825923942322,125.9581048652006,2.5648793294961214,1290,2.1201428187766428e-05,1.9984508133230052,0.475582647772023,0.237975658245613,1,4,3,2.0,123861.45612440676,89348.23059859575,1236.6056348995708,0.0061967467079783,154.57570436244637,141.3660742929111,0.9145426499978188,31,0.0069713400464756,0.0240123934934159,0.981409759876065,0.0116189000774593,41.354838709677416,56.69644603249766,1.370974904061956,31.22968205252037,29.19871034864476,0.9349666224439932,0.6614093695830267,131.86594188227843,131.2045325126954,19.343346357209587,50801.0,50801.6,ANY
d1655,1655,1311.128436628495,634.9338723835117,0.4842651983174236,25.39999999999964,3340.4361526603075,3315.036152660308,1298.0307854592663,0.1850523445274808,-0.5732366251578469,0.5067719751783244,1.46302461319458e-06,1660,127.0,1,140.74697403558525,68.15886129391998,0.4842651983174238,2.726638398368272,358.58903469060255,355.8623962922343,139.34096779123678,0.1850523445274849,-0.573236625157842,103.79502858864716,38.03774164305397,0.3664697833824234,8.978653340145293,181.17572753760743,172.19707419746217,103.55259044323196,-0.0848378998682957,-0.7729630265785086,262.18156383663745,209.81070217707853,3.232335873387819,3.878483614998582,1.1999011757814433,2.726638398368272,156.51249164198293,153.78585324361467,2.726638398368321,2.337752074702387,0.9540893699558168,0.4081225636714617,0.0,3.141592653589793,3.141592653589793,3.141592653589793,3.696180949344968,4.266241077767807,1.1542294969416649,2.726638398368272,156.51249164198293,153.78585324361467,2.726638398368321,1654,1.5840185776236534e-05,1.9987915407854984,0.5775234045722683,0.2889362861448319,1,4,3,2.0,131673.0180881327,91418.4881094494,1254.7836062006747,0.0054380664652567,139.42040068896387,143.75575793067256,1.0310955729598033,13,0.004833836858006,0.0078549848942598,0.9891238670694864,0.0060422960725075,126.6923076923077,150.63781556863452,1.1890052230675463,35.2737415850754,19.251405255651548,0.5457715680436058,2.8421709430404014e-14,89.70928480014294,89.70928480014291,34.21950171334475,62129.0,62149.9,LKH
d198,198,947.466138452973,791.614196182209,0.8355065833537441,22.936869882353182,3498.914463087088,3475.977593204734,693.7502144143814,0.9508399063887812,-0.2537311973028737,0.6435823060188542,0.0001035947373873,150,127.0,1,94.08099083513868,78.60528721120164,0.8355065833537441,2.277573158141468,347.433355319821,345.1557821616795,68.88764137868395,0.9508399063887816,-0.2537311973028728,68.635303927935,52.59334361577711,0.7662724662951669,7.506219858431134,213.25237244631268,205.74615258788157,51.66169447853089,1.5545401098763798,1.2021475558031316,191.41265899093872,144.68120282503818,4.394344445416072,8.054506234064407,1.832925555589163,2.277573158141468,113.06988609281755,110.7923129346761,2.5221557480823265,1.73621551118633,0.9098748764360228,0.5240564149863625,0.0,3.141592653589793,3.141592653589793,1.5707963267948966,5.931191391675647,12.476597962815696,2.1035567964180766,2.277573158141468,133.71811698897775,131.44054383083628,3.5668668653552693,197,0.0003133428706497,1.9898989898989896,0.6815749659732259,0.3425173686870526,1,4,3,2.0,78921.62947148921,40673.56383113096,954.7783906082974,0.0353535353535353,136.3969129440425,120.97174784600126,0.886909719838238,3,0.005050505050505,0.0151515151515151,0.9949494949494948,3.209238430557093e-17,65.66666666666667,70.71224944959835,1.0768362860344924,35.27672887529405,20.120712166745594,0.5703678546237624,1.5524089372321372,86.100038780608,84.54762984337586,34.24017416829656,15780.0,15780.0,ANY
d2103,2103,1544.3025195464384,749.4430053768115,0.4852954624440572,20.01724256734684,4136.607034756868,4116.58979218952,1514.1,0.1773054058911483,-0.6788793648990428,0.5129187270254616,9.057351603219164e-07,2946,254.0,1,142.06361432744015,68.94282741150926,0.4852954624440572,1.8414279533919176,380.5351211772106,378.6936932238187,139.2852214709535,0.1773054058911495,-0.6788793648990414,105.08242427296491,37.67419266346956,0.3585203988595283,3.510978894695939,195.36269606565057,191.85171717095463,109.2231766793515,-0.3440964163000777,-0.2605473161866505,212.93602204063887,188.35825237963925,3.1384774543930734,2.2994876574897445,0.732676175280802,1.8414279533919176,101.25626074348013,99.4148327900882,3.642886711742782,2.8899768075325105,0.6715103707261701,0.2323583943566357,0.0,3.141592653589793,3.141592653589793,3.141592653589793,3.339226154423959,2.6466965334791364,0.7926077513416311,1.8414279533919176,101.25626074348013,99.4148327900882,3.642886711742782,2102,1.116553970841785e-05,1.9990489776509748,0.2792542357361088,0.1396935437090953,1,3,2,2.0,120082.79287981236,90864.21794440184,1224.8828327489095,0.0038040893961008,153.11035409361372,122.0382275030242,0.797060579119348,20,0.0028530670470756,0.009510223490252,0.9847836424155968,0.0123632905373276,104.85,273.5321324817251,2.608794778080354,56.5144924734773,40.00968150673165,0.7079543627770968,1.6522250349236622,144.33952449169652,142.68729945677285,51.505291067518,80494.0,80471.1,MAOS
d493,493,901.9021780863844,569.8029839540116,0.631779141683629,17.96051224213805,2773.026564964714,2755.066052722576,800.5879745499308,0.5597806856076426,-0.6018141343970282,0.5566290795290845,1.6558210388621197e-05,132,26.0,1,96.32619652743612,60.85688176375216,0.631779141683629,1.9182433239493808,296.1685960658671,294.25035274191777,85.50549765565853,0.559780685607643,-0.6018141343970278,70.93739881437594,38.02420487968711,0.5360247981348485,4.764205104104128,185.08966690530536,180.32546180120124,63.6932040319447,1.0227760812591362,0.6354002383962665,303.83115862558793,179.4649671905245,5.294799054847782,9.691489832387532,1.830379157357115,1.9182433239493808,204.4600676655208,202.5418243415714,3.033009005046185,1.8645977295027665,1.0557469569058018,0.566206286858098,0.0,3.141592653589793,3.141592653589793,1.9213174082682556,6.357091219418421,10.057914652297695,1.582156729413401,1.9182433239493808,204.4600676655208,202.5418243415714,4.140291262146585,492,0.0001323975394,1.9959432048681545,0.6680052446772412,0.334681489457195,1,4,3,2.0,131005.01975862436,73601.82153880382,1157.746868859405,0.0182555780933062,128.6385409843783,107.97952971774824,0.8394026307470415,8,0.0324543610547667,0.0162271805273833,0.9330628803245437,0.0344827586206896,59.625,124.61133325263798,2.0899175388283098,42.44441352015684,27.315718429149143,0.6435645156500258,0.2548834279704808,143.06637674117505,142.81149331320458,37.96456311074305,35004.0,35002.0,ANY
d657,657,1295.9233254133435,636.8035554457002,0.491389839937164,17.96051224213805,3540.6588723004647,3522.6983600583267,1261.0757709194163,0.3138547285201765,-0.4559438201475503,0.5200474771923291,9.30925339787749e-06,52,457.91,1,129.41115692164405,63.59132768580989,0.491389839937164,1.7935402678388308,353.5708879868649,351.77734771902607,125.9312733093086,0.3138547285201766,-0.4559438201475503,94.85718665290766,37.17283293202689,0.391882093952946,3.779191735854391,194.4239694451597,190.64477770930532,95.9440504731294,0.0352080286465423,-0.5701858691074992,227.55651234612984,193.71976793464748,5.066555897432102,5.6035647523026855,1.1059909069872804,1.7935402678388308,131.4770767025582,129.68353643471937,4.251523644867031,1.6037248586424258,0.9545733422372288,0.5952226387793774,0.0,3.141592653589793,3.141592653589793,1.5718456443530993,6.468171108590649,5.8676910236757385,0.9071638528366406,1.7935402678388308,131.4770767025582,129.68353643471937,5.70201717595369,656,7.575943125464033e-05,1.9969558599695585,0.6574637765946911,0.3292330039807257,1,4,3,2.0,123503.09566606751,84944.72682323039,1199.60820457228,0.015220700152207,119.960820457228,131.9409361183215,1.0998669033392032,5,0.0121765601217656,0.0076103500761035,0.943683409436834,0.0441400304414003,129.8,241.63393801368215,1.86158657945826,85.60693215501199,38.2844294037894,0.4472117904478367,2.4325927281439395,179.7115526555638,177.27895992741986,89.39393662432103,48912.0,48914.4,ANY
dbj2924,2924,152.5742152581452,73.25415468941752,0.4801214580424122,1.0,408.95231995918544,407.95231995918544,149.00335566691106,0.2226250860728036,-0.6210758090115123,0.5168007141079166,4.683289064543451e-07,1843,115.0,1,204.11266255270223,97.9988691497225,0.4801214580424132,1.3377926421404682,547.0934046276728,545.7556119855324,199.3355928654329,0.2226250860728133,-0.6210758090115198,149.14448792286825,58.13803430830336,0.3898101439616735,2.771458261444037,283.3665536584264,280.59509539698234,153.2142913255863,-0.2504511431599722,-0.7057090221543727,198.5983612841081,183.2748459055562,3.132973942378581,1.951698139724174,0.6229538373505997,1.3377926421404682,18.19594716887685,16.85815452673638,2.6755852842809364,1.7786281006935076,1.1301147630705437,0.6353856450541283,0.0,3.141592653589793,3.141592653589793,1.8157749899217632,4.29238689615336,2.512869884396471,0.5854248335927942,1.3377926421404682,18.19594716887685,16.85815452673638,4.013377926421405,2923,7.191245581212828e-06,1.9993160054719563,0.5830478647497495,0.2916236668710686,1,4,3,2.0,156789.29765886287,155874.76650149326,1556.2456201672971,0.0027359781121751,194.53070252091212,155.34351998631288,0.7985552818821151,158,0.1627906976744186,0.0540355677154582,0.7096443228454172,0.1275649794801641,15.49367088607595,18.689246497006277,1.2062503866531826,14.448441072311052,12.636956056238333,0.8746241890729481,0.1114827201783583,75.67007829146807,75.55859557128971,10.70278395643066,10128.0,10129.5,LKH
dca1389,1389,122.73876611653688,67.52563620891226,0.5501573654797755,1.0,344.223764432382,343.223764432382,112.72976536833562,0.5593125677389765,-0.332453348391573,0.556603205142856,2.0777536989210223e-06,608,47.57,2,148.3247928900749,81.60197729173687,0.5501573654797751,1.2084592145015105,415.9803799787094,414.7719207642079,136.22932370795846,0.5593125677389718,-0.3324533483915761,108.85067295487887,49.7068460697588,0.4566517111967093,1.4899656896998297,216.84808423455752,215.3581185448577,104.37838229564082,0.0779395288352799,-0.9407178710186628,87.94849247324913,208.87103093411832,3.05023584005311,2.0900409086434304,0.6852063309986677,1.2084592145015105,14.751124611158554,13.542665396657044,2.416918429003021,1.8291021408527808,1.125131100431043,0.6151275400653534,0.0,3.141592653589793,3.141592653589793,1.892546881191551,4.078977050744973,2.510340078738232,0.6154337343672357,1.2084592145015105,18.12688821752266,16.91842900302115,3.625377643504532,1388,1.979912715088804e-05,1.9985601151907848,0.5704488527592859,0.2854299194822219,1,4,3,2.0,69123.8670694864,67120.9645768111,1089.3922438945035,0.0093592512598992,83.7994033765003,94.48022657811896,1.1274570315689607,12,0.0273578113750899,0.0086393088552915,0.9424046076313894,0.0302375809935205,112.58333333333331,276.64069908256243,2.457208282006476,85.27761070820077,59.41817009722351,0.6967616658555084,0.4833836858005895,234.34483903072984,233.86145534492923,75.29547201699535,5087.0,5086.5,ANY
dcb2086,2086,128.58454820831753,61.65112915990935,0.4794598574941482,1.0,335.21634805003174,334.21634805003174,127.67536959022284,0.1177081772553961,-0.7251024189370701,0.504921820700829,9.205687273597628e-07,1226,33.24,1,209.0805661923864,100.24573847139727,0.4794598574941476,1.6260162601626018,545.0672326016776,543.441216341515,207.6022269759721,0.1177081772553925,-0.7251024189370674,154.82090858843316,53.84736636895167,0.3478042265731456,10.98276003591896,299.2519882244761,288.2692281885572,160.54661962023096,-0.2868175397797188,-0.2723614253094961,163.72151059640117,193.59419781248224,3.4199139966797,2.30950816253787,0.6753117665473775,1.6260162601626018,19.84805791176212,18.22204165159952,3.252032520325204,1.7472581067410005,1.1862136992749823,0.678900097643569,0.0,3.141592653589793,3.141592653589793,1.8925468811915287,4.720310889754736,3.092735093059346,0.6551973302800914,1.6260162601626018,34.14634146341464,32.520325203252035,3.6358828902435607,2085,1.0819946789026824e-05,1.999041227229147,0.5899437232266519,0.2951133349282484,1,4,3,2.0,156747.9674796748,156076.40954458326,1545.968936343806,0.0038350910834132,193.24611704297573,164.81054280869697,0.8528530628744534,90,0.1279961649089165,0.0431447746883988,0.7775647171620326,0.0944391179290508,20.211111111111112,33.3478283299076,1.6499750135743176,22.48635347915086,20.611125283065675,0.9166059451202756,0.325203252032523,111.60198533397704,111.27678208194452,15.343183144827435,6600.0,6600.5,ANY
dcc1911,1911,125.3112226945305,64.51287710169775,0.5148212244242476,1.0,338.46270104695435,337.46270104695435,119.85407794480751,0.3333595411802322,-0.6158136665743581,0.5305598446597681,1.097035535723591e-06,1209,33.24,1,174.0433648535146,89.60121819680242,0.5148212244242475,1.3888888888888888,470.0870847874367,468.6981958985477,166.463997145566,0.3333595411802327,-0.6158136665743585,129.01304074292864,50.053367709227,0.3879713819703182,0.9363903149384922,241.2588587253027,240.32246841036425,130.16526497514684,-0.1422759079004795,-0.7283380076198522,202.3327515997673,142.49054682955204,3.293683611589203,2.062930853927424,0.6263293920122642,1.3888888888888888,19.64185503295965,18.252966144070765,2.7777777777777777,1.8282342044662665,1.1581716966481226,0.633491974834941,0.0,3.141592653589793,3.141592653589793,1.89254688119154,4.287741704232516,2.4890829939219,0.580511412677885,1.3888888888888888,19.64185503295965,18.252966144070765,4.166666666666666,1910,1.2887548192974617e-05,1.998953427524856,0.5982697478439548,0.299291489039214,1,4,3,2.0,106666.66666666666,104332.56172839504,1295.2049287396844,0.0062794348508634,107.93374406164035,88.48794586619246,0.8198357856988403,57,0.0790162218733647,0.0298273155416012,0.858712715855573,0.0622710622710623,30.87719298245614,33.562233461551244,1.08695869733433,21.840837188109287,15.60576025268009,0.7145220724952919,0.0,74.59320964081786,74.59320964081786,17.07317917249818,6398.0,6398.0,ANY
dea2382,2382,246.5708240749561,166.16040881895813,0.6738851177641614,1.0,715.6046394483479,714.6046394483479,215.10230124292025,0.589324673892117,-0.6150997213078062,0.5608419596313956,7.05868235576465e-07,1151,33.24,1,138.13491544815477,93.08706376412226,0.6738851177641615,0.5602240896358543,400.8989576741445,400.3387335845087,120.50549089239227,0.5893246738921134,-0.6150997213078111,103.5435947910633,56.09033331599931,0.541707417336455,1.905899078033905,203.3605308220369,201.454631744003,105.77938568947896,0.0018454084358933,-1.229179637037245,23.80681798128729,205.07331029849985,1.2427362906367505,1.2153659608108367,0.9779757539615344,0.5602240896358543,11.76470588235294,11.204481792717086,1.1204481792717087,1.804015532980936,1.1843163609209788,0.6564890042626336,0.0,3.141592653589793,3.141592653589793,2.034443935795701,1.7534383046369977,1.542751505675184,0.8798436201578071,0.5602240896358543,12.526991470587056,11.966767380951202,1.252699147058706,2381,5.328307593947732e-06,1.999160369437448,0.557371153868708,0.2788026225357544,1,4,3,2.0,24922.282638545614,24788.739025021776,906.484545604004,0.0037783375314861,100.72050506711152,151.6057683288846,1.505212550591039,3,0.0188916876574307,0.0012594458438287,0.979009235936188,0.0020990764063812,779.0,1093.8948761192732,1.4042296227461788,102.88744613278712,56.43796860148177,0.5485408640490756,0.4001600640256143,203.23309988601747,202.83293982199183,105.20213731949823,8017.0,8017.3,ANY
dhb3386,3386,161.27732716755614,77.1401920311453,0.4783077285935047,1.0,428.4448622635123,427.4448622635123,159.2890454488318,0.1550088325869573,-0.7035498407904166,0.5086620153577003,3.491973698454103e-07,2250,115.0,1,190.29773117115772,91.0208755529738,0.4783077285935045,1.1799410029498525,505.5396604879201,504.35971948497024,187.95167604581923,0.1550088325869549,-0.7035498407904153,140.64058424091394,49.625259464138,0.3528516305018409,3.5949091041123187,264.038202094785,260.44329299067266,145.4221137577869,-0.3367385046900364,-0.4612724373556776,169.9055785763164,190.3173378997224,2.638086936757031,1.6471588839855842,0.6243762709391287,1.1799410029498525,13.349508553374353,12.169567550424498,2.359882005899705,1.8157179092767408,1.1503535376175722,0.6335530049796091,0.0,3.141592653589793,3.141592653589793,1.8925468811915405,3.608169794973018,2.094036130472521,0.5803596419963325,1.1799410029498525,17.738402806339714,16.55846180338986,3.5398230088495577,3385,5.599222267734481e-06,1.999409332545777,0.5579259802945397,0.2790454016657771,1,4,3,2.0,131681.41592920353,131008.95397707992,1419.522458387089,0.0035440047253396,118.29353819892408,143.59376639472316,1.2138766713804254,149,0.1113408151210868,0.0440047253396337,0.7835203780271707,0.1051388068517425,20.19463087248322,26.454387198439377,1.3099713169051073,16.89980292141242,15.363648987671224,0.9091022575301836,0.2359882005899294,90.05985780086513,89.8238696002752,11.180291243803676,11137.0,11138.3,LKH
dja1436,1436,134.3117573162479,78.7237801091089,0.586127243676422,1.0,367.0422319025428,366.0422319025428,119.4026800369238,0.5468498457494869,-0.5708663059619514,0.5626113451809951,1.9438329469965357e-06,697,33.24,1,153.93897686675984,90.2278282052824,0.5861272436764217,1.146131805157593,420.67877581953326,419.5326440143757,136.85120921137397,0.5468498457494855,-0.5708663059619496,114.87280209957422,52.07956081596394,0.4533672014966628,0.5084552643995882,223.2089193515988,222.7004640871992,115.14542477828466,0.0071080481446831,-0.9714360375672664,216.71555364755423,82.0223036450589,2.848598738181689,1.7655319497210724,0.6197896271090966,1.146131805157593,15.419626414984194,14.2734946098266,2.292263610315186,1.7706194685346404,1.130119735431335,0.6382623457577923,0.0,3.141592653589793,3.141592653589793,1.815774989921763,3.847646330437631,2.2429430538014232,0.5829389868965195,1.146131805157593,17.038474208961038,15.892342403803443,3.43839541547278,1435,1.7393254742846074e-05,1.998607242339833,0.6188751221143577,0.3096531969882291,1,4,3,2.0,64183.381088825205,62408.02620668138,1072.580506491279,0.0083565459610027,89.38170887427323,77.84917295090115,0.8709743182512424,9,0.0076601671309192,0.006267409470752,0.9637883008356546,0.0285515320334261,158.33333333333334,315.0834104734103,1.990000487200486,69.0826631132311,36.66019868482928,0.530671474328382,0.5730659025787901,197.98233711756976,197.409271214991,67.27231628445548,5257.0,5257.5,ANY
djb2036,2036,121.43806839054857,58.11549455589383,0.4785607620914441,1.0,313.0511140373086,312.0511140373086,119.70797801316336,0.1525444553466343,-0.676922750350037,0.5100548658070782,9.66372647788577e-07,1220,33.24,1,191.99694607201363,91.88220483145268,0.4785607620914437,1.5810276679841897,494.9424727862587,493.3614451182745,189.26162531725436,0.1525444553466312,-0.676922750350033,142.06275643115424,49.5946083499657,0.3491035201333714,3.0482033925015446,254.43165741529805,251.3834540227965,145.12251710407597,-0.2739594595697453,-0.477672002251801,151.6597877072171,196.2222373289572,3.2046083169913886,2.1597533994362497,0.6739523791362779,1.5810276679841897,21.211712039523697,19.630684371539505,3.1620553359683794,1.7022021048883311,1.1831458850346928,0.6950678075399924,0.0,3.141592653589793,3.141592653589793,1.7681918866447772,4.420724726334893,2.8240814724657968,0.6388277142981414,1.5810276679841897,23.715415019762844,22.134387351778653,3.535285339920617,2035,1.130849037806579e-05,1.99901768172888,0.6117698066654437,0.3060352153245315,1,4,3,2.0,132173.91304347824,129684.26315049446,1400.4087341658828,0.005893909626719,116.70072784715688,114.9532514506336,0.985026002590044,78,0.087426326129666,0.0383104125736738,0.8261296660117878,0.0864440078585461,23.82051282051282,27.455205283751067,1.152586658844232,19.45074775144001,15.314645968181727,0.7873551271080531,0.3835882861365883,87.95292957991619,87.5693412937796,14.92064777876089,6197.0,6198.3,LKH
