instances,feature_DominantPairs,feature_SmallerBetterPairs,feature_CapacityFraction,feature_CapFracDistanceFromOneHalf,feature_CorrelationCoefficient,feature_ApproximationGap,feature_CoeffVarWeights,feature_CoeffVarProfits,feature_CoeffVarEffics,feature_PossibleItemFixProportion,feature_SubsetSumLikeness,feature_ModBalasZemelMeasure,feature_MaxCardinality,feature_MinCardinality,feature_CardinalityGap,feature_FirstWeight,feature_FirstProfit,feature_PolyfitLinear,feature_PolyfitQuadratic,feature_PolyfitCubic,feature_BeforeAfterSplitRatio,feature_EvenOddLikeness,feature_GreedyUnusedCapacity,feature_ReducedDominantPairs,feature_ReducedSmallerBetterPairs,feature_ReducedCapacityFraction,feature_ReducedCapFracDistanceFromOneHalf,feature_ReducedCorrelationCoefficient,feature_ReducedApproximationGap,feature_ReducedCoeffVarWeights,feature_ReducedCoeffVarProfits,feature_ReducedCoeffVarEffics,feature_ReducedSubsetLikeness,feature_ReducedModBalasZemelMeasure,feature_ReducedMaxCardinality,feature_ReducedMinCardinality,feature_ReducedCardinalityGap,feature_ReducedFirstWeight,feature_ReducedFirstProfit,feature_ReducedPolyfitLinear,feature_ReducedPolyfitQuadratic,feature_ReducedPolyfitCubic,feature_ReducedBeforeAfterSplitRatio,feature_ReducedGreedyUnusedCapacity,algo_Expknap,algo_Minknap,algo_Combo,source
Uncorrelated041,0.509159159159159,0.755433433433433,0.20398164427311,0.59203671145378,-0.0240620901497732,0.0210501319261093,0.338490493341369,0.338977504595235,0.600442387483412,0.962,0.001,4.27164388027966e-05,0.457,0.106,0.351,0.001,0.001,0.000578984182376452,0.000708326541204563,0.00795861432158507,0.341280082171201,0.01,0.0318045025123528,0.0085348506401138,0.590327169274538,0.530156366344006,0.060312732688012,0.998942732072557,0.0221114831156744,0.325634446932913,0.323885812123627,0.0112790301699394,0.0263157894736842,0.00257944375333665,0.736842105263158,0.315789473684211,0.421052631578947,0.0154494382022472,0.0199579831932773,0.997886581960584,0.997890899795286,0.997911728793974,0.573558443973262,0.0318045025123528,0.000317972,4.75217e-05,4.97248e-05,Uncorrelated
Uncorrelated042,0.490162162162162,0.752074074074074,0.208955344612112,0.582089310775777,0.0336285041482695,0.0108571428571595,0.339256301637411,0.321182999703336,0.606152009142211,0.984,0.001,2.25299663235442e-05,0.464,0.109,0.355,0.001001001001001,0.003,0.00113087629124764,0.00119073588491303,0.00262206234515461,0.357190672592037,0.01,0.0318045025123528,0,0.35,0.209519436792164,0.580961126415672,0.999878721604331,0.0117501546072975,0.318913506061755,0.320554243511896,0.0107864344913518,0.0625,0.00288852362266393,0.4375,0.0625,0.375,0.0206896551724138,0.0140692640692641,0.999757457917112,0.999767894402983,0.999768377598608,0.0927735790777424,0.00530504197010642,1.54345e-05,2.34559e-05,1.87491e-05,Uncorrelated
Uncorrelated043,0.517487487487488,0.773263263263263,0.213930623632901,0.572138752734198,-0.0489820621354874,0.0296873920552898,0.342652443161239,0.326671975987364,0.442181163018879,0.953,0.002,6.03667244125531e-05,0.474,0.11,0.364,0.0030060120240481,0.001,0.00239924241104472,0.0043209464051478,0.0051095995613486,0.37466178757573,0.02,0.125665916378002,0.0175763182238668,0.506938020351526,0.491255782466433,0.017488435067133,0.998369324452446,0.030956613196317,0.327971846178121,0.327545290513348,0.0106947619945798,0.0425531914893617,0.00277876784461797,0.702127659574468,0.276595744680851,0.425531914893617,0.0320781032078103,0.0218978102189781,0.996741308007633,0.996778806726029,0.996827237414305,0.486169150433338,0.125665916378002,1.35179e-05,1.86689e-05,1.75915e-05,Uncorrelated
Uncorrelated044,0.501511511511512,0.759105105105105,0.218906957781299,0.562186084437401,-0.00180335936771449,0.0248876404494513,0.336532684619966,0.321219557265292,0.567693322997826,0.959,0.002,5.17647244245919e-05,0.473,0.115,0.358,0.001,0.002,3.25210500995432e-06,2.15029145657075e-05,2.41466723215344e-05,0.377827056015683,0.02,0.0760308156958993,0.0109756097560976,0.563414634146341,0.549572306102532,0.0991446122050634,0.998723399820257,0.0249375154803993,0.315220333157994,0.314064962715127,0.0112173647476006,0.0487804878048781,0.00255569591417356,0.731707317073171,0.341463414634146,0.390243902439024,0.00489596083231334,0.00701402805611222,0.997448429348534,0.997546189535164,0.997604893978041,0.586245061093079,0.0760308156958993,0.000460716,2.56536e-05,3.54618e-05,Uncorrelated
Uncorrelated045,0.4861001001001,0.739171171171171,0.223881093108147,0.552237813783705,0.0477249589104636,0.0436915422885795,0.323841372467313,0.328384471250297,0.314485157087807,0.923,0.001,9.34485780081092e-05,0.465,0.12,0.345,0.005,0.001,0.0022776717030063,0.00238807479358327,0.00438255452470337,0.344460292437541,0.01,0.0254512226959837,0.0321257689678742,0.507177033492823,0.552129597085983,0.104259194171965,0.996285101185759,0.0436915422885577,0.341463425077374,0.340942928961101,0.0234283236109926,0.012987012987013,0.00258981540234456,0.753246753246753,0.311688311688312,0.441558441558442,0.0151706700379267,0.01,0.992584002844718,0.992706452910674,0.992971779206954,0.543928681683102,0.0254512226959837,1.01952e-05,1.68312e-05,1.67105e-05,Uncorrelated
Uncorrelated046,0.498154154154154,0.749745745745746,0.228855830147135,0.54228833970573,0.00777011659551073,0.0254167210689077,0.333721871647568,0.335793265276624,0.51244121510423,0.952,0.002,5.55387943910845e-05,0.479,0.121,0.358,0.002,0.001001001001001,6.03747119068965e-05,0.00243346886006413,0.00700598756827975,0.360372472261593,0.02,0.0127306982019456,0.0141843971631206,0.413120567375887,0.526701691588246,0.0534033831764911,0.998808351860475,0.025544571778497,0.36050205459443,0.363599270069166,0.00783386159417448,0.0416666666666667,0.00260748475551917,0.75,0.270833333333333,0.479166666666667,0.0169491525423729,0.0160965794768612,0.99761812374624,0.997625468321828,0.997644710013656,0.4427508529513,0.0127306982019456,7.97576e-05,1.71694e-05,2.71115e-05,Uncorrelated
Uncorrelated047,0.503741741741742,0.742884884884885,0.233831038068035,0.532337923863931,-0.00846867200076441,0.0153608124253224,0.324531255154371,0.340415213640163,0.56346965035689,0.968,0.001,3.42341632065726e-05,0.475,0.128,0.347,0.002,0.001,7.1718405456167e-05,0.000124648126461624,0.00028125329968387,0.368318633605743,0.01,0.082299023649947,0.00806451612903226,0.560483870967742,0.60440600081092,0.208812001621841,0.999525472144705,0.0155316606929503,0.305326163518716,0.304598436470397,0.00435931695614179,0.03125,0.00258649877609982,0.78125,0.375,0.40625,0.0633213859020311,0.0647118301314459,0.999051169466096,0.999052676352323,0.999058229607123,0.637639669826844,0.0413221552573116,0.000110737,3.30536e-05,2.56555e-05,Uncorrelated
Uncorrelated048,0.499397397397397,0.754718718718719,0.23880612029334,0.522387759413321,0.00394874167388904,0.0354193548387266,0.338984238003606,0.328141487639365,0.490872788480475,0.938,0.001,8.64922208381947e-05,0.496,0.127,0.369,0.001001001001001,0.003,1.55925608076313e-05,0.00445759398984602,0.00445876168629511,0.399809524627056,0.01,0.149952592008842,0.0206240084611317,0.463246959280804,0.535713044384971,0.0714260887699421,0.997600190674594,0.0356690381054465,0.307630579221024,0.309356993328134,0.0342255011846027,0.0161290322580645,0.00254878678304544,0.725806451612903,0.32258064516129,0.403225806451613,0.00669642857142857,0.0211480362537764,0.995206140433986,0.995346108570924,0.995451990549141,0.5,0.149952592008842,3.51672e-05,2.39652e-05,2.28214e-05,Uncorrelated
Uncorrelated049,0.482542542542543,0.751163163163163,0.243782769829275,0.51243446034145,0.0551145166427156,0.00782655053695044,0.336083141660687,0.332268656361822,0.57808479683406,0.985,0.002,1.68367392584498e-05,0.498,0.13,0.368,0.001,0.00100200400801603,0.00303760994475899,0.00807591763058879,0.0106595043472906,0.390431790197516,0.002,0.00636598552981651,0,0.561904761904762,0.672328531498602,0.344657062997205,0.99992813134693,0.00856458052181739,0.433921644099735,0.432503890543924,0.0128353622279994,0.133333333333333,0.00276178487322867,0.866666666666667,0.333333333333333,0.533333333333333,0.0117955439056356,0.00767543859649123,0.999856267858963,0.999857309334234,0.999866422152842,0.647583617650433,0.00318307233641194,2.71928e-05,1.83485e-05,2.35055e-05,Uncorrelated
Uncorrelated050,0.511199199199199,0.742824824824825,0.248757030713973,0.502485938572055,-0.0301456196017308,0.0347987739292362,0.325096542177012,0.337515319692405,0.408726636908168,0.943,0.001,7.57941938931033e-05,0.491,0.135,0.356,0.002,0.001001001001001,0.000908758381173769,0.00137640330503308,0.00538178705749837,0.390431790197516,0.01,0.179690655730917,0.0244360902255639,0.62719298245614,0.543861163874978,0.0877223277499568,0.997586337060544,0.0348685808979736,0.324740930190632,0.318100887491575,0.0123023382209236,0.0175438596491228,0.00260130756360768,0.754385964912281,0.315789473684211,0.43859649122807,0.0557532621589561,0.0361083249749248,0.995178499889873,0.995420201552835,0.99542230116171,0.641999806510132,0.179690655730917,1.63809e-05,1.86478e-05,1.85894e-05,Uncorrelated
Uncorrelated051,0.497369369369369,0.744466466466466,0.2537314318492,0.4925371363016,0.0116817221935358,0.0126445264452486,0.340068366113461,0.341979137191821,0.520921045026457,0.973,0.002,3.11492947613294e-05,0.511,0.135,0.376,0.001,0.002,0.000136462633407275,0.000160039459691341,0.00205229291872722,0.404468521774497,0.002,0.0634510348611071,0.0056980056980057,0.464387464387464,0.40841078373212,0.183178432535759,0.999717256437347,0.0127208515545916,0.271343291472807,0.271952948353645,0.00251900319329208,0.0740740740740741,0.00255292224665848,0.592592592592593,0.259259259259259,0.333333333333333,0.115301724137931,0.114688128772636,0.999434592818616,0.999483981859833,0.999489043916076,0.305599887785785,0.0634510348611071,4.524e-05,3.43561e-05,3.13378e-05,Uncorrelated
Uncorrelated052,0.489927927927928,0.746024024024024,0.258707420408195,0.482585159183609,0.0368162640552907,0.0171005586592364,0.335030779847002,0.338577975410561,0.593727751632116,0.964,0.001,4.00489772060693e-05,0.513,0.14,0.373,0.001,0.002,0.00135543729898824,0.00214110920869448,0.00368276152531966,0.407562190719854,0.01,0.0190928666850606,0.00952380952380952,0.514285714285714,0.62471369002173,0.24942738004346,0.999518233102345,0.0175570417445772,0.317278357749222,0.317896064031964,0.00849044058936385,0.0277777777777778,0.00260344991307856,0.777777777777778,0.388888888888889,0.388888888888889,0.025462962962963,0.0318275154004107,0.999036698304034,0.999057319608578,0.999074046021263,0.621118941590843,0.0095485804849409,6.53936e-05,2.29155e-05,2.30236e-05,Uncorrelated
Uncorrelated053,0.522158158158158,0.75819019019019,0.263682939802777,0.472634120394447,-0.064031954351016,0.0731393298059702,0.325551462726476,0.322412702361059,0.50356610042034,0.869,0.003,0.000171247736280181,0.505,0.144,0.361,0.00100300902708124,0.001,0.00410009117801302,0.00499497999361886,0.00695687254787702,0.421346485279571,0.003,0.366931861731074,0.0521432765707575,0.527187316500294,0.403669724770642,0.192660550458716,0.987089596391383,0.0735068641266325,0.259556130676839,0.260096601906544,0.0150883139050413,0.0229007633587786,0.00254775565301076,0.580152671755725,0.259541984732824,0.320610687022901,0.0606717226435536,0.071356783919598,0.974345871304103,0.974347197641076,0.975491625013151,0.407738996785461,0.366931861731074,0.000100969,9.21897e-05,3.23211e-05,Uncorrelated
Uncorrelated054,0.492024024024024,0.751397397397397,0.268657093543973,0.462685812912054,0.0274734568958356,0.034332066694544,0.328604153693005,0.327419408764013,0.532538861674849,0.912,0.001,8.02788601320493e-05,0.514,0.147,0.367,0.001,0.002002002002002,0.000754790833806029,0.000821562840436107,0.000916582177771907,0.422862957304121,0.01,0.00636598552981651,0.0297805642633229,0.510449320794148,0.502988321788492,0.00597664357698369,0.997532389700565,0.0344354765339671,0.321432098704094,0.322765109829258,0.0188188309195973,0.0113636363636364,0.002549111283513,0.704545454545455,0.295454545454545,0.409090909090909,0.0242024202420242,0.00602409638554217,0.99507086850172,0.995131033874429,0.995139230093696,0.514794448700373,0.00636598552981651,4.38793e-05,0.000214771,2.80701e-05,Uncorrelated
Uncorrelated055,0.498038038038038,0.73971971971972,0.273632431448437,0.452735137103125,0.00954016044155026,0.017904377880157,0.331116050479894,0.33133130511174,0.535438620840511,0.961,0.002,4.41686344617253e-05,0.523,0.149,0.374,0.002,0.001,9.10146612516094e-05,0.000827290158869731,0.000994593458796378,0.430395512726936,0.02,0.0318045025123528,0.00944669365721997,0.519568151147099,0.574220746039857,0.148441492079714,0.999493901467295,0.0190269690543935,0.374678896767157,0.375140279590671,0.0341700467472992,0.0512820512820513,0.00257815082609503,0.794871794871795,0.307692307692308,0.487179487179487,0.00345622119815668,0.00212539851222104,0.998988059070316,0.999025700655988,0.999033928421832,0.631274320725871,0.0318045025123528,0.00035707,2.36131e-05,3.04619e-05,Uncorrelated
Uncorrelated056,0.516094094094094,0.758622622622623,0.278608575250041,0.442782849499917,-0.0441814937324231,0.0837945275118102,0.336524356529409,0.329702548516192,0.600983472884454,0.836,0.003,0.000198473082437956,0.528,0.148,0.38,0.001,0.001001001001001,0.00195200438842769,0.00363874157732369,0.00432688068365783,0.445189961427309,0.003,0.366931861731074,0.0627712105341912,0.549453838096663,0.499966658220082,6.668355983519e-05,0.98409916850872,0.0842160291592466,0.31362220806545,0.309919092968144,0.129652895171766,0.0182926829268293,0.00255421333252116,0.701219512195122,0.298780487804878,0.402439024390244,0.00534188034188034,0.0181086519114688,0.968451173459553,0.968925952855707,0.969759383907733,0.524129110842719,0.366931861731074,1.6633e-05,1.99455e-05,2.04862e-05,Uncorrelated
Uncorrelated057,0.507945945945946,0.75378978978979,0.283582238231474,0.432835523537053,-0.0186706018506702,0.0234918648310122,0.337944391311887,0.332872630684628,0.425272408484907,0.958,0.002,5.83919267877885e-05,0.538,0.152,0.386,0.002002002002002,0.001,0.000348591373466323,0.000399775439662187,0.00179831867983893,0.448102138966964,0.002,0.125665916378002,0.00929152148664344,0.472706155632985,0.445860167724598,0.108279664550804,0.998852146708447,0.0249382853832691,0.302670771890362,0.303340875009498,0.0167239879706937,0.0476190476190476,0.00255490463437318,0.642857142857143,0.285714285714286,0.357142857142857,0.018161180476731,0.0286624203821656,0.997705610984072,0.997708785393635,0.997837341405461,0.397583617650433,0.125665916378002,0.000266008,5.33541e-05,5.72893e-05,Uncorrelated
Uncorrelated058,0.501261261261261,0.749351351351351,0.288558577117154,0.422882845765692,-0.00181365985326782,0.0505887517530529,0.337492908828415,0.339421296301962,0.36354111027427,0.909,0.001,0.000128668739674998,0.542,0.155,0.387,0.003,0.001001001001001,3.28936206350772e-06,0.000734641952490622,0.00353615828827769,0.450997891377661,0.01,0.0508213473322318,0.0339438339438339,0.534798534798535,0.529848982836029,0.0596979656720587,0.993638317385123,0.0506902337023998,0.292259277553751,0.292253590435201,0.0213624427906371,0.010989010989011,0.00259936242269872,0.714285714285714,0.32967032967033,0.384615384615385,0.0191693290734824,0.0461384152457372,0.98731710577594,0.987496048285254,0.987654826078964,0.536847303417436,0.0508213473322318,0.000161858,3.02541e-05,3.82978e-05,Uncorrelated
Uncorrelated059,0.501885885885886,0.754598598598599,0.293533422521939,0.412933154956122,-0.00240976417270332,0.0296774193548481,0.331733380199223,0.325731707907178,0.512685935140347,0.939,0.001,6.97042770887091e-05,0.541,0.159,0.382,0.00100200400801603,0.001,5.80696336616171e-06,0.000660738398519878,0.00288837272531095,0.452439502382419,0.01,0.082299023649947,0.0218579234972678,0.439890710382514,0.498081405773713,0.00383718845257308,0.997876273724765,0.0308176732656687,0.308891861694333,0.31224443460084,0.013725915109335,0.0163934426229508,0.00258154040896694,0.704918032786885,0.295081967213115,0.409836065573771,0.0429082240762813,0.0207684319833853,0.995757057662822,0.9957571007312,0.996032677546341,0.467188104923497,0.082299023649947,0.000331449,0.000115975,9.39002e-05,Uncorrelated
Uncorrelated060,0.506820820820821,0.767435435435435,0.298507771849004,0.402984456301992,-0.0175808386373382,0.0490414129110868,0.343079499697167,0.332735971469539,0.588431734941541,0.921,0.001,0.000113521138315741,0.555,0.158,0.397,0.001001001001001,0.001,0.000309085887191918,0.000530253408775327,0.00115662920616488,0.484358018421049,0.01,0.185547158155485,0.0324569944823109,0.527750730282376,0.572598253275109,0.145196506550218,0.995116595190536,0.0491889798506351,0.32411234680917,0.322514702493061,0.0196483139622832,0.0126582278481013,0.00257059873010492,0.772151898734177,0.341772151898734,0.430379746835443,0.0280898876404494,0.0531594784353059,0.990257038023606,0.990258323952303,0.990367486949705,0.561130782509719,0.185547158155485,0.000370214,4.46555e-05,5.07685e-05,Uncorrelated
Uncorrelated061,0.506876876876877,0.764324324324324,0.303484233379876,0.393031533240248,-0.0175144810960903,0.0545646258503548,0.334738704502624,0.317698560735189,0.52427658778364,0.916,0.001,0.000140784580055989,0.551,0.165,0.386,0.002002002002002,0.001,0.000306757048063155,0.00332367443095316,0.00339980587872124,0.487014967449312,0.01,0.242237883181687,0.0335628227194492,0.60556511761331,0.510128644731402,0.0202572894628048,0.994157955944754,0.0545646258503402,0.306582094126735,0.301201505209289,0.0537343970365482,0.0119047619047619,0.00255208655076091,0.702380952380952,0.30952380952381,0.392857142857143,0.00628272251308901,0.032,0.988350041368251,0.988417690048719,0.988417690303469,0.566048100220155,0.242237883181687,0.000324709,2.88993e-05,3.04265e-05,Uncorrelated
Uncorrelated062,0.49567967967968,0.750276276276276,0.30845955387673,0.383080892246541,0.0176831690950271,0.0398644736842252,0.342426709706831,0.337114203753293,0.425346258356645,0.928,0.002,0.000100971062623482,0.564,0.163,0.401,0.002,0.001,0.000312694469242869,0.0003630496836452,0.00181194406776974,0.478985303074465,0.002,0.00636598552981651,0.02660406885759,0.528951486697966,0.516262276140959,0.032524552281918,0.996971224490972,0.0398644736842107,0.323197145110346,0.321887722630976,0.0663421783186329,0.0277777777777778,0.00254739038527411,0.722222222222222,0.305555555555556,0.416666666666667,0.005175983436853,0.009,0.993951622463027,0.994320621171666,0.994325778075484,0.51816937735102,0.00636598552981651,2.03925e-05,1.81444e-05,2.33991e-05,Uncorrelated
Uncorrelated063,0.523033033033033,0.770882882882883,0.313433985822777,0.373132028354446,-0.0653280513609254,0.0501504513540622,0.336090846603207,0.330224321670667,0.399120537531861,0.901,0.001,0.00013032134359774,0.565,0.171,0.394,0.003,0.00401203610832497,0.00426775429461557,0.00656867877559753,0.00703688443267203,0.497443349066785,0.01,0.0127306982019456,0.0395794681508967,0.555143269428984,0.445839970591839,0.108320058816322,0.994807141746276,0.0506585612968592,0.341149483582572,0.338423481826823,0.0278269062681048,0.0101010101010101,0.00265256703443232,0.686868686868687,0.242424242424242,0.444444444444444,0.026,0.0172239108409321,0.989641249269395,0.989660854382744,0.989665649430712,0.480131475694459,0.0127306982019456,0.000662683,4.33395e-05,4.52941e-05,Uncorrelated
Uncorrelated064,0.505813813813814,0.747281281281281,0.318408060575369,0.363183878849262,-0.0140101010066081,0.0463405522690556,0.333696863513595,0.328511062558914,0.317072787271556,0.913,0.002,0.000119253239306507,0.565,0.172,0.393,0.008,0.00200601805416249,0.000196282930215008,0.000524797537124533,0.00248222619740446,0.478985303074465,0.02,0.00636598552981651,0.0232558139534884,0.508420208500401,0.503560863372412,0.00712172674482314,0.996678566058447,0.046340552269052,0.309358186539492,0.311342804601523,0.0179031418771085,0.0229885057471264,0.002572888797279,0.701149425287356,0.310344827586207,0.390804597701149,0.0367261280167891,0.00300902708124373,0.993368164040321,0.993375332105372,0.993397889355741,0.507401221410387,0.00636598552981651,3.50108e-05,3.09499e-05,3.48194e-05,Uncorrelated
Uncorrelated065,0.520148148148148,0.765211211211211,0.323384635944495,0.35323072811101,-0.0589856125355486,0.0362555714668119,0.341286706486774,0.330239452109625,0.530257697175253,0.942,0.001,9.56311577645007e-05,0.579,0.174,0.405,0.001001001001001,0.001001001001001,0.00347930248619377,0.00382246888669435,0.00446219977438689,0.502556650933215,0.01,0.0760308156958993,0.0199637023593466,0.55535390199637,0.433223814853594,0.133552370292812,0.997797959974298,0.0364379435567126,0.35550092594308,0.353890381310574,0.0237352660564251,0.0172413793103448,0.00269989959169948,0.689655172413793,0.224137931034483,0.46551724137931,0.01001001001001,0.00704225352112676,0.995600768928872,0.995647279259315,0.995826148897634,0.453183505436218,0.0760308156958993,0.000146837,1.51666e-05,2.07673e-05,Uncorrelated
Uncorrelated066,0.494838838838839,0.756924924924925,0.328358731899142,0.343282536201716,0.0202230539062266,0.0266644776895157,0.344236904559349,0.328215433347307,0.398739086771706,0.952,0.002,6.95948583111774e-05,0.582,0.174,0.408,0.00400801603206413,0.002002002002002,0.000408971909295897,0.000529466145660629,0.00215457849801515,0.505133585293182,0.02,0.0697477609955284,0.0159574468085106,0.49113475177305,0.587043101159395,0.174086202318789,0.998926021892144,0.0268526342861334,0.351725093045201,0.35425843308784,0.0243105323174607,0.0416666666666667,0.00258000029842804,0.791666666666667,0.333333333333333,0.458333333333333,0.00836820083682008,0.00201612903225806,0.997853197213264,0.997915399473231,0.997973790259487,0.527609670711724,0.0697477609955284,0.000104193,2.2554e-05,2.97203e-05,Uncorrelated
Uncorrelated067,0.510216216216216,0.761425425425425,0.333334675706206,0.333330648587589,-0.0274048484085004,0.0744279633168722,0.331050773852428,0.324639844293933,0.612372907357156,0.855,0.001,0.000192800386786269,0.578,0.183,0.395,0.00100200400801603,0.004004004004004,0.000751025716292597,0.000812027402775417,0.000847509735167562,0.507730703625266,0.01,0.161935735533764,0.0479885057471264,0.519061302681992,0.481226043297522,0.037547913404956,0.98906593030433,0.0745772671549985,0.310003785595905,0.312171576456724,0.0277007764545411,0.00689655172413793,0.00254981395811552,0.682758620689655,0.289655172413793,0.393103448275862,0.00501504513540622,0.00902708124373119,0.978251414488771,0.978437451006459,0.978795946635143,0.495579313595893,0.161935735533764,7.57867e-06,2.64864e-05,1.61711e-05,Uncorrelated
Uncorrelated068,0.492790790790791,0.734666666666667,0.338309638525621,0.323380722948758,0.0227052423805939,0.0278550561798038,0.32750369886275,0.337328227691559,0.586083751306446,0.947,0.003,7.12167045074192e-05,0.578,0.19,0.388,0.00100200400801603,0.001,0.000515528031562296,0.000812603709100412,0.000849658622936622,0.487014967449312,0.003,0.167884168026005,0.0246734397677794,0.526850507982583,0.61016769263426,0.220335385268521,0.998657066796914,0.029259512793881,0.332195930568494,0.330875776586014,0.0162718362904116,0.0566037735849057,0.00255047775357144,0.773584905660377,0.377358490566038,0.39622641509434,0.0332618025751073,0.0178571428571429,0.997315937063416,0.997316567473575,0.997372302559915,0.594041739245261,0.167884168026005,0.000102846,3.3629e-05,3.97447e-05,Uncorrelated
Uncorrelated069,0.490158158158158,0.732956956956957,0.343283900152077,0.313432199695845,0.0300309857043038,0.00748394495411776,0.324015046112827,0.340748308007122,0.640042248260632,0.984,0.001,1.9765457782477e-05,0.577,0.194,0.383,0.001,0.002,0.0009018601023707,0.000901861063076659,0.00312870139783727,0.488336021853249,0.01,0,0.00833333333333333,0.491666666666667,0.578482328482329,0.156964656964657,0.999868348776973,0.00797861935408174,0.387112949029906,0.387535930622982,0.0065112190641836,0.0625,0.00254724614551385,0.8125,0.25,0.5625,0.0302114803625378,0.035181236673774,0.99973671488599,0.999737122189932,0.9997515705646,0.5,0,0.000206414,1.27388e-05,4.13006e-05,Uncorrelated
Uncorrelated070,0.499353353353353,0.746524524524525,0.348260510144119,0.303478979711762,0.00507085417160566,0.0311890380313271,0.328709441512583,0.333144125720317,0.645321363428238,0.928,0.001,8.28129313073829e-05,0.587,0.194,0.393,0.001,0.002,2.57135620271853e-05,0.00134620751711656,0.00139338659002219,0.507730703625266,0.01,0.107200503512202,0.0215179968701095,0.472222222222222,0.54887258315034,0.0977451663006803,0.998073865438957,0.0314089003336554,0.319097466373981,0.320350202245044,0.00968428640922541,0.0138888888888889,0.00267522167618498,0.75,0.319444444444444,0.430555555555556,0.0360721442885772,0.0281973816717019,0.996151440872261,0.996256520904815,0.996274280119271,0.51816937735102,0.107200503512202,8.81794e-05,3.08983e-05,4.03687e-05,Uncorrelated
Uncorrelated071,0.499335335335335,0.76602002002002,0.353235809365319,0.293528381269362,0.00434931436144703,0.0390240963855176,0.340521581313722,0.325696061266998,0.616309673126536,0.927,0.001,0.000102961573112225,0.6,0.193,0.407,0.001,0.001,1.89165354135268e-05,0.000352582549044134,0.00115363695388926,0.536183161283219,0.01,0.247706990663268,0.0296803652968037,0.494672754946728,0.513817131653552,0.0276342633071034,0.99639562108007,0.0412953400905218,0.311034298248699,0.312555536445123,0.0101216322341453,0.0136986301369863,0.00260435735989432,0.712328767123288,0.301369863013699,0.410958904109589,0.0721442885771543,0.0613756613756614,0.992804233707538,0.992917378904206,0.992967679968562,0.527217180298821,0.247706990663268,0.000469025,2.93902e-05,3.57204e-05,Uncorrelated
Uncorrelated072,0.505359359359359,0.754492492492493,0.358210482799587,0.283579034400825,-0.0139036525468541,0.0272690272690529,0.338909805598462,0.338882927187841,0.613892500019332,0.958,0.003,7.44477396281146e-05,0.602,0.198,0.404,0.001001001001001,0.002002002002002,0.000193311554144371,0.00335194108343495,0.00340023031827597,0.531990334246482,0.03,0.082299023649947,0.0150987224157956,0.51335656213705,0.528922218665691,0.0578444373313822,0.997769142729309,0.0298703489492964,0.292904680913133,0.292500322547978,0.00863176871781419,0.0714285714285714,0.0025474931267526,0.714285714285714,0.333333333333333,0.380952380952381,0.0394337714863498,0.0482456140350877,0.995543262182779,0.995544288854175,0.995583342164758,0.5,0.082299023649947,0.000206659,2.77408e-05,3.82201e-05,Uncorrelated
Uncorrelated073,0.509135135135135,0.748762762762763,0.363184660308669,0.273630679382661,-0.0259976609733699,0.0410218181817909,0.33434631054428,0.341902631258714,0.37446862843967,0.921,0.001,0.000107332508448212,0.603,0.2,0.403,0.004,0.002,0.000675878376085515,0.00144957514741073,0.00145025901682938,0.527839062536662,0.01,0.214333846879875,0.0434923726062967,0.478740668614086,0.425363111818544,0.149273776362913,0.996013805527153,0.0447836443032969,0.339198242936987,0.341828063959535,0.016742288049181,0.0126582278481013,0.00256251751024891,0.658227848101266,0.240506329113924,0.417721518987342,0.0454545454545455,0.0447598253275109,0.99204350080068,0.99206679143301,0.992465126050353,0.400400445766626,0.214333846879875,8.99436e-05,4.34402e-05,4.84421e-05,Uncorrelated
Uncorrelated074,0.504978978978979,0.760854854854855,0.368160008515447,0.263679982969107,-0.0133663501377765,0.0828121085594758,0.338702309485591,0.324909637562532,0.582554040071767,0.842,0.001,0.000214868492080292,0.61,0.202,0.408,0.001001001001001,0.002,0.000178659316007246,0.00159500731226014,0.00417412431718056,0.546123117971577,0.01,0.0190928666850606,0.0603079900024188,0.467709425139079,0.517966640591486,0.035933281182972,0.983496107571762,0.0833958797175202,0.308104305669205,0.318024325085282,0.0912144397505769,0.00632911392405063,0.00254652970538246,0.70253164556962,0.322784810126582,0.379746835443038,0.0100200400801603,0.0040281973816717,0.967264593608807,0.967277007589221,0.967631739610127,0.50816000396881,0.0190928666850606,0.000179065,1.24315e-05,1.368e-05,Uncorrelated
Uncorrelated075,0.509865865865866,0.744104104104104,0.373134907094333,0.253730185811335,-0.0252819249199835,0.0683883883883954,0.325864619829685,0.338085234321482,0.616648830344533,0.882,0.001,0.000176091055204675,0.606,0.212,0.394,0.00100200400801603,0.001001001001001,0.000639175727658148,0.000996669583350762,0.00159977924180865,0.52921815310694,0.01,0.0318045025123528,0.0492539475590323,0.584673330436042,0.475222624677728,0.049554750644544,0.987548623662845,0.07409978308026,0.302975920250557,0.298173690335844,0.226739923318775,0.00847457627118644,0.0025704910433114,0.669491525423729,0.288135593220339,0.38135593220339,0.00101626016260163,0.0216919739696312,0.975252284098379,0.97526457827984,0.975490653318145,0.510971855616011,0.0318045025123528,0.000375704,3.76834e-05,4.58451e-05,Uncorrelated
